track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,decade
3Rc2ajBMInxeNGVkMPC92Y,Dancing On My Own,Robyn,61,4ektWErsV6EIxW0jBWq1Jn,Body Talk Pt. 1,2010-06-11,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.678,0.871,6,-4.781,1,0.0342,0.0587,0.249,0.0928,0.28,117.029,285973,2000
0PHwCbA310LLIMcSDpQbgF,Two Weeks,FKA twigs,58,5VqGGKeWpIBRFh4M4XmqDK,LP1,2014-08-12,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.48,0.717,0,-6.663,1,0.23,0.0625,6.85e-4,0.0814,0.335,109.756,247547,2000
2IqjKEBiz0CdLKdkXhxw84,Retrograde,James Blake,67,53FEYOXnplxBWoQMmWn82U,Overgrown,2013-04-08,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,223600,2000
0ZAhJvqW67Epg4IsLIaSTR,Zebra,Beach House,54,4sYpTER2iT2Y7Kf4VsfUne,Teen Dream,2010-01-26,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.612,0.476,8,-8.256,1,0.0275,0.861,0.00401,0.147,0.257,118.383,288720,2000
5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,Unknown Mortal Orchestra,68,41C5iULlHU9sMYiekI75Pn,II,2013-02-05,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816,230147,2000
6HG1JWEbfuf8y1ZhLVq9L3,Don't Wanna Be Your Girl,Wet,46,4vTrbwGUedO7SN3DqNOiYU,Don't You,2016-01-29,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.563,0.182,0,-14.931,1,0.039,0.78,0.0222,0.134,0.115,129.937,197280,2000
35zavrJ9AAnYNzHWk7pfey,Closure,Nick Hames,38,5BmM04VrPzQC1UtWQDFZ8w,Closure,2019-11-20,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.721,0.345,5,-9.805,0,0.031,0.0905,3.13e-4,0.149,0.254,125.958,208457,2000
0afEXSeJYJJEhPSQonZtIe,Like It or Not,Ksenia,39,6Gnj93HiNe3JbUByKNtp6i,Like It or Not,2019-12-12,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.762,0.525,11,-7.066,1,0.13,0.0374,1.68e-4,0.0944,0.632,166.021,179277,2000
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,80,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),2013-11-25,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493,2000
7cDBUr6mlP58oJXvIO1JGy,Without No Fear,Urchin,21,32ku9ojtxjdT2gV8Z5Vl8z,Without No Fear,2019-12-06,ELETRIC POP & DANCE,7316uT3vVzTidCI8cinBUv,pop,dance pop,0.649,0.831,5,-6.556,0,0.0702,0.0443,0.383,0.0712,0.363,126.982,287581,2000
2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,74,4Aag1alBrdk2TFnATVmn8D,Lights Up,2019-10-11,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,2000
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,3t6Z2qoBVCS4NHNI25XECH,Bandit (with YoungBoy Never Broke Again),2019-10-04,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,2000
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,90,06S3Qjh4QWLtn6c7CVhYh7,Callaita,2019-05-31,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-6,0.243,0.244,176.169,250534,2000
0Z26mbSHJ1dkUu7g9DDgif,Trigger,Major Lazer,80,3Fcqa5sb0vVYEEDHzkiOA1,Trigger,2019-10-24,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-5,0.111,0.378,97.285,171987,2000
4fwo6czG5nvOQMzhOto1ya,Lonely (with Jonas Brothers),Diplo,80,1MF23oT6lg5q47LnZ91UPy,Lonely,2019-09-27,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.738,0.717,1,-5.121,1,0.0573,0.062,0,0.205,0.5,98.047,139813,2000
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,81,6nAjd2MlBY1f1mNu6BsWLO,Happy Now,2018-10-26,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,2000
40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,73,2dq4ae5hiyxlFPG1s8rlq5,Cry for Me,2019-10-04,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.721,0.805,9,-4.134,0,0.0927,0.05,0,0.153,0.653,118.058,189133,2000
2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,74,0UkgnXc0w7qiRE2X086BdN,Whatever,2011-11-25,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,200467,2000
0LcNMuOiULmxJK3bdHTfDF,Missing You,The Vamps,74,4DOC4Vu1nbDlVetELknFhP,Missing You - EP,2019-04-19,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.537,0.647,2,-7.37,1,0.0519,0.168,0,0.108,0.531,79.77,214987,2000
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,80,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),2010-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,199693,2000
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,88,3YPFaTR7WMi1Hd4NVKdCJx,Rare,2020-01-10,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-5,0.103,0.631,114.998,220590,2000
7wVHizRrYy5LCX7QfwsxNJ,I Won't Give Up,Christina Grimmie,57,4Q3lefwr3DAXg8N2J3mgtW,Side B,2017-04-21,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.461,0.519,8,-4.573,1,0.0471,0.403,0,0.348,0.158,136.986,209880,2000
0QsKEPcviDIqoOdtZvbixA,"It's Party Time (From ""Hotel Transylvania 3"")",Joe Jonas,44,7uS4VHNtrruzysflbjANoQ,"It's Party Time (From ""Hotel Transylvania 3"")",2018-07-06,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.565,0.748,8,-5.78,1,0.0576,0.425,0,0.34,0.653,75.972,149158,2000
1Fx9aiORwv0cx5mFEBasHo,All About Tonight,Pixie Lott,57,1suhybVPY2Yfm71xoDgW6X,Young Foolish Happy (Deluxe Edition),2011-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.637,0.804,2,-6.141,1,0.0448,0.207,0,0.115,0.732,129.261,186173,2000
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,76,02ae5i5UAoFrt2peVox9Xd,Let The Road,2014-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,193733,2000
41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,95,1SN6N3fNkZk5oXQ9X46QZ3,Yummy,2020-01-03,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427,2000
5AJlZB3pgR7fM3DWTeL6WT,El Ritmo De La Selva,Fernando García Baró,27,1Kx9uo7QBjFWAgqDEI7Q5Y,The Jungle Book 2 Original Soundtrack,2003-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.379,0.502,10,-10.027,0,0.163,0.461,0,0.557,0.759,203.425,184920,2000
7vmiKOPQuGBV3Q2z3He5e9,Down Low,Astrid S,55,585s4f9yrPNsp0G7AkTFDF,Down Low,2019-09-26,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.554,0.35,6,-5.378,0,0.0287,0.799,1.39e-6,0.317,0.333,86.331,202007,2000
0L1IszgjzIZRBENyHJTQms,Dear Society,Madison Beer,75,0ufTtbuq00FDGauIfTUlNR,Dear Society,2019-05-17,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.65,0.594,7,-6.374,0,0.0492,0.161,0,0.133,0.416,145.944,179577,2000
0kF0fz89HNJ1afzJ1IE1rP,Say It to My Face,Madison Beer,57,5boeEaUtj7gHXFxKtFFlzL,As She Pleases,2018-02-02,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.753,0.566,11,-4.763,0,0.435,0.169,0,0.276,0.591,113.884,189695,2000
6l7lX8hJXVIUyPrTaabpqk,Ready,Alessia Cara,77,0ypEjnegb85LxjkycDf1Zf,Ready,2019-07-22,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.529,0.496,0,-6.668,0,0.151,0.214,0,0.212,0.588,74.619,178747,2000
5i2JGF65pHKSfMEjSMrBC3,Jesus In LA,Alec Benjamin,77,2aygqrnBUbPolcC6H1GUPS,Jesus In LA,2019-07-16,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.767,0.627,0,-4.096,1,0.0401,0.537,0,0.359,0.689,94.028,172606,2000
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234507,2000
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,2000
1x8IGM8FYl6uqn806QWdW0,The Left Side of Everywhere,Sleeping With Sirens,42,0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear,2010-03-23,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.371,0.966,11,-4.797,1,0.105,1.01e-5,0,0.735,0.413,180.04,179133,2000
5JsnpXdskRuuncQD8VNFG7,Hard To Swallow,You Me At Six,37,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.377,0.866,2,-4.294,0,0.0397,7.01e-4,2.87e-5,0.129,0.586,145.913,204800,2000
6GH9BAxbNjCmBVTh8wUxkb,Fireworks,You Me At Six,42,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.48,0.582,6,-5.169,1,0.0254,0.124,7.63e-4,0.0876,0.219,79.986,260467,2000
1kN9NWN4usLoogG70iJQuN,You’ve Made Your Bed (So Sleep In It),You Me At Six,0,4uC7zTuKQvssFjKEmLB8x3,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.466,0.895,9,-3.396,1,0.0507,0.0251,0.00212,0.127,0.545,175.924,259813,2000
2V98yEHrGuNclS6TRmuVfG,Kiss And Tell,You Me At Six,0,4uC7zTuKQvssFjKEmLB8x3,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.466,0.932,0,-3.109,1,0.0543,3.67e-4,0.00658,0.505,0.661,79.976,199754,2000
1nIi1HOE4MdaoOIBVGabCg,Coffee Shop Soundtrack,All Time Low,0,3QIWzghk7AWadUZ5jPfvUB,Put Up Or Shut Up (Deluxe Version),2008-05-20,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.423,0.851,9,-6.142,1,0.112,0.00271,0,0.107,0.422,184.927,181080,2000
79xbVOzorykiNjTB6VV6zx,Poppin' Champagne,All Time Low,0,6JOwSepO10JPjwMVfM1h8S,"So Wrong, It's Right (Deluxe Version)",2008-08-04,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.577,0.885,2,-3.226,1,0.0589,0.0248,0,0.388,0.555,123.013,199987,2000
2dpy9FSzqKGLZfr0JJZJWl,She's Finding Me Out,The Friday Night Boys,31,1Fs5u1Tan6sy0b5JR8bGQL,Off The Deep End,2009,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.31,0.7,8,-5.999,1,0.0331,0.00763,0,0.055,0.251,185.892,227493,2000
26Fyue2izXj2tPUYOO0WhC,Stay Together For The Kids,blink-182,26,3QpsAEvpGg8Ai5aY0cy4Rb,Take Off Your Pants And Jacket,2001-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.522,0.758,2,-4.927,1,0.0352,0.00152,1.36e-5,0.173,0.171,145.148,239440,2000
626yIpah5wJb9pcja3QgO2,There Is,Box Car Racer,1,5bJQXNxXTwvVh5250agH7p,Box Car Racer,2002-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.623,0.853,4,-5.356,1,0.0472,0.141,0,0.143,0.783,106.099,196600,2000
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,68,3Kbuu2tHsIbplFUkB7a5oE,Revival (Deluxe),2015-10-09,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,229080,2000
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,83,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,2018-08-17,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-6,0.294,0.354,121.993,205920,2000
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,WALK THE MOON,82,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,2000
1rW6UUZRQWW34j4zCQDkfX,Bang Bang,Jessie J,39,40KAng7d1u6SP49rMI68m7,Sweet Talker,2014-10-13,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.706,0.783,0,-3.441,0,0.1,0.315,0,0.373,0.739,150.045,199373,2000
0AkQbXGN4KG34TS7xLrM68,Kiss You,One Direction,72,5SxEsi1PNyo1XfEKDYcFKF,Take Me Home: Yearbook Edition,2012-11-09,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.63,0.934,4,-2.559,1,0.0589,0.0186,0,0.324,0.905,89.992,182960,2000
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,76,3BmcYMh0KYsimWL6p2gPa9,My World 2.0,2010-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.728,0.86,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,214240,2000
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,58,0TyDqWrWHzuyFjjnKqDClu,Hannah Montana,2006-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.676,0.861,1,-3.645,1,0.0501,0.0512,0,0.0613,0.681,124.031,174120,2000
6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,Pat Benatar,55,6WGt0GrbPx1NWlobn7j6zY,Get Nervous,1982-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-5,0.339,0.529,111.902,261560,1900
3oh6SCCeLuXhFpEyepla6G,Thotiana,Blueface,78,2gZmrByp6yiyePHi3dzZ1d,Famous Cryp,2018-12-18,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,129264,2000
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,79,4uG8q3GPuWHQlRbswMIRS6,Dookie,1994-02-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-6,0.091,0.781,85.064,181533,1900
6Ac4NVYYl2U73QiTt11ZKd,Hooked on a Feeling,Blue Swede,75,6fBMaH0IiymemwFKmn18Ze,Hooked On A Feeling,1973,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,172867,1900
59CLe8stbcx4XYBWdsfbwK,One Way Or Another,Blondie,55,4M6s2jbhKWEcOdXZ8WiHts,Parallel Lines,1978-09-23,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.442,0.922,2,-5.086,1,0.0655,0.0532,3.86e-6,0.0768,0.855,162.272,217364,1900
2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,75,2Auw0pTT6EcQdvHNimhLQI,V,2015-05-15,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.279,0.742,4,-6.46,0,0.0898,1.85e-4,0,0.593,0.328,189.868,231013,2000
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,Queen,75,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),1978-11-10,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.563,0.865,5,-5.277,1,0.16,0.0472,1.91e-4,0.77,0.601,156.271,209413,1900
59JtQ8mThUAnRGValaExhc,I Believe in Us,LÉON,62,3m61NACPLHynQ8JHZpPXd4,Surround Me - EP,2017-10-06,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.555,0.423,0,-6.232,1,0.044,0.799,0,0.112,0.257,137.044,202147,2000
3MTk8zTFCHgMei64ycr6GH,There Will Be Blood,Kim Petras,60,1DHYrQEevTTen4mqPgaxfH,TURN OFF THE LIGHT,2019-10-01,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.562,0.879,0,-4.733,0,0.0905,0.00119,1.81e-5,0.167,0.602,107.026,197652,2000
0lchLc0vSyRRqKSPIkFtJI,Superlove (feat. Oh Wonder),Whethan,66,4oN0HoJVDsVKwJmquYy7d2,Life of a Wallflower Vol. 1,2018-11-09,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.578,0.491,11,-8.544,0,0.21,0.203,3.78e-4,0.182,0.64,98.273,184814,2000
69XfuvMn6utux2Qd7uSyrA,Picture (In My Brain),Trynket,24,6dWzeIsOUc6SzKKIbZlvXa,Picture (In My Brain),2019-08-31,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.594,0.618,0,-5.265,1,0.0664,0.645,0,0.112,0.368,149.978,202411,2000
6yWj4eeqBg8krCLRleanPG,365,Ben Zaidi,32,55AmPXIntruvTT2vxbIMTV,365,2019-10-25,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.758,0.509,0,-8.418,1,0.0371,0.277,2.76e-4,0.0829,0.667,141.024,166590,2000
5lBP49wdNHz8eMTIbi3bfb,Joyride,SONIA,61,5iFHeYRX4PbuKZcM1qBh3M,Joyride,2019-09-13,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.738,0.677,10,-4.664,0,0.105,0.54,1.01e-4,0.118,0.397,167.995,161734,2000
19BYIOXaBbcvnJYNWKRwqN,The Way I Loved You (RAC Mix),REYNA,31,5pUROCPDaLcp5Q1fJN86CR,The Way I Loved You (RAC Mix),2019-11-01,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.7,0.827,3,-4.822,1,0.0414,0.464,2.11e-4,0.66,0.546,113.981,185387,2000
56LdO5geVLy9oOezeTT7HW,On & On - Mixed,MØ,53,3iKRdUhmUujuJr9BuINdxd,Walshy Fire Presents: MMMMØ - The Mix,2019-11-01,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.648,0.647,5,-9.842,0,0.116,0.135,0,0.8,0.895,88.988,210559,2000
20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,62,0ahjnylJzSIfobrUbMZnmL,Yellow Hearts,2019-06-18,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.866,0.399,7,-10.938,1,0.0745,0.117,0,0.0689,0.713,129.047,223256,2000
28z5NTRP3n4O0zkZ5WY2sZ,Do You Ever?,Phil Good,57,4D7z82Wsbd3yynOjO7XHtd,Do You Ever?,2019-10-30,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.769,0.554,2,-6.789,1,0.0483,0.526,0.00309,0.105,0.764,104.058,150000,2000
2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,66,3Gm1gQdIyBEPJVQUs7rYfr,World War Joy...Push My Luck,2019-11-08,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.584,0.643,2,-6.415,1,0.0395,0.288,0,0.186,0.53,90.036,181844,2000
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Taylor Swift,76,4jTYApZPMapg56gRycOn0D,Red (Big Machine Radio Release Special),2012-10-21,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-6,0.0335,0.679,77.019,219720,2000
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,76,5e7T2qUigzt0oIr50KsOld,Be Not Nobody,2002-04-30,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,237493,2000
3SMxd9vNy41n9Xk4UFw36S,Just Wanna Be With You - Original Version,High School Musical Cast,60,6j8k5gIeWzXapGKTVaZzER,High School Musical 3: Senior Year,2008-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,156187,2000
4Oz9NAlujs00kYGL4WTUNw,Smile,R5,49,1WqEP2K5Q0Vei7AVXb8Z1l,Sometime Last Night (Special Edition),2015-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.61,0.789,1,-5.485,0,0.0378,0.00221,0,0.122,0.57,92.021,201533,2000
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,69,1qwlxZTNLe1jq3b0iidlue,The Fame,2008-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.762,0.692,5,-3.973,0,0.0438,0.113,0,0.094,0.397,114.906,208307,2000
5HFPfp2p6V4pycGKaIMlIH,Make Luv,Room 5,52,79w6qhBCW7WrtJCNRUFh89,Music & You,2003-11-24,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.882,0.887,1,-4.91,1,0.116,0.0112,0.635,0.0345,0.657,124.81,212413,2000
3fCicSFX1SFnFK8sfRdArh,Liquor Locker,Vic Mensa,1,5k9M4p0uv1BgVBwMe5oIzG,There's Alot Going On,2016-06-03,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.559,0.437,6,-7.086,0,0.149,0.0542,0,0.0551,0.485,79.806,258120,2000
2WRFD9WczJ975X2K1Y9YVs,Heads Will Roll,Yeah Yeah Yeahs,66,6w21zEx5okRPCYJejLVRdR,It's Blitz!,2009-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.562,0.903,8,-4.46,0,0.0296,1.87e-4,0.0939,0.298,0.791,132.009,221000,2000
6CO62sXA0V1JhdgE7E2VeW,Pompeii,Bastille,5,7HxQpGRaQXPudaP1t8E6n9,Bad Blood,2013-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148,2000
4wZqeCVR3fwS5MFoRtAnia,no tears left to cry,Ariana Grande,40,5KOu62BJwwCJTfyyAaEbZk,Sweetener,2018-08-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.701,0.713,0,-5.507,1,0.0547,0.04,3.14e-6,0.267,0.361,121.934,205920,2000
