track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2wWboDFZJPWXVNlHUbdSVQ,Dear No One,Tori Kelly,67,44D28vK3JSIQ7oQNAfoeBD,Foreword,2013-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.627,0.592,6,-5.977,1,0.314,0.126,0,0.111,0.462,167.882,197847
0x4GHzCjY5MGQ960CHnVHz,In My Blood,The Veronicas,58,6jzir5maJG4oVMFNrTLrJI,In My Blood,2016-06-10,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.538,0.809,7,-6.017,0,0.0504,0.00136,0,0.406,0.278,120.001,200480
4qEoqyPbLYnLOii6mKlIjI,"Determinate - From ""Lemonade Mouth""",Adam Hicks,64,6Vsml6sziVKBHxbMEp5wgQ,Lemonade Mouth,2011-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.562,0.768,1,-5.006,0,0.0488,0.00361,0,0.0742,0.218,139.968,198107
6RC5tEJEye1m0ilNfzjf3K,Gotta Find You,Joe Jonas,45,2UFGffYhwvhVGzXYldlpZk,Camp Rock OST,2008-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.463,0.726,11,-5.126,1,0.03,0.0589,0,0.0861,0.473,82.006,241867
5LiW25vFN2BzrceU27R8qy,Here I Am,Renee Sandstrom,35,2UFGffYhwvhVGzXYldlpZk,Camp Rock OST,2008-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,0.483,0.788,3,-3.473,1,0.0341,0.157,0,0.177,0.449,143.001,225760
34iOdwktu3ZDhujxpsAqe7,Stuck On You,Nick Strand,39,7l32WTeC5bxmYNLtEWml4m,Stuck On You,2019-09-20,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.58,0.664,1,-2.866,0,0.0748,0.429,0,0.146,0.436,146.001,158467
33NUt06BeLIeJyf4YJtGoh,Slow Dance (feat. Ava Max),AJ Mitchell,41,3BN8juNaSxMdwagm6RBvwh,Slow Dance,2019-08-23,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.692,0.443,1,-5.671,1,0.0386,0.214,0,0.06,0.363,127.899,178800
0JQ5MbyriK6ruD3t6RZ7ix,Never Seen The Rain,Tones and I,84,2pJXQvY0YeDvVJ9gMU9G7j,The Kids Are Coming,2019-08-29,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.672,0.464,6,-5.624,0,0.037,0.43,0,0.284,0.271,92.069,200742
073ILU1C3APNRGF66VhtyA,Liar,Camila Cabello,77,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039
7uYIX9O9DY6l1D3HiwHR1J,Freaking Me Out,Ava Max,76,6C9mRkY2IYqnebz1dk40Qs,Freaking Me Out,2019-07-31,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.429,0.553,1,-4.838,0,0.0669,0.458,0,0.0766,0.382,97.954,192456
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234507
3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,70,64fQ94AVziavTPdnkCS6Nj,Bad Blood,2013-01-01,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148
1rs92hJj00BrqjuyroOv6g,Safer To Hate Her,You Me At Six,38,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.392,0.855,2,-4.742,1,0.0652,7.13e-4,7.4e-6,0.196,0.456,74.995,198467
6YhnPGViiGL970zCcpg3gh,The Rumour,You Me At Six,0,4uC7zTuKQvssFjKEmLB8x3,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.375,0.765,10,-4.711,0,0.102,0.0018,2.64e-4,0.0873,0.166,131.968,316360
1PIEN1VajHbFGWTD6GB6M4,Starry Eyed,You Me At Six,28,5N4RUU54WrJPYcNuxu4Acz,Stay With Me,2010-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.711,0.737,1,-6.722,1,0.0449,0.0243,1.09e-6,0.129,0.921,150.028,149613
7qZdLKPA5TXDxpd10AGpf0,Warm Me Up,The Audition,49,6POoZnVEetK6ha2zSp1ws1,Champion,2008,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.477,0.951,8,-2.499,0,0.0558,0.0087,0,0.121,0.754,162.956,212187
2rBzfaCpJzGjZ0sXVwoiAI,Autumn,Sparks The Rescue,0,3rrUsZYLdyTjJFK6E5unUU,Eyes To The Sun,2009-09-28,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.383,0.893,2,-3.266,1,0.0603,4.46e-4,0,0.329,0.421,174.935,208680
6sNs67OYo6O7HBVwr0ugl3,We Love Like Vampires,Sparks The Rescue,0,3rrUsZYLdyTjJFK6E5unUU,Eyes To The Sun,2009-09-28,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.477,0.953,2,-3.007,1,0.0692,0.00184,0,0.351,0.545,124.057,178373
12qZHAeOyTf93YAWvGDTat,All The Small Things,blink-182,17,1fF8kYX49s5Ufv4XEY5sjW,Enema Of The State,1999-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.442,0.893,0,-4.878,1,0.0505,0.00844,0,0.529,0.712,148.119,168000
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,79,3xFSl9lIRaYXIYkIn3OIl9,1000 Forms Of Fear,2014-07-04,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-5,0.0685,0.572,117.089,216120
3qRHCvn70YpVFFkx3lrAYf,Body on Me,Rita Ora,62,2mx2hlgAtxrXrWRnerdVGB,Body on Me,2015-08-07,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.636,0.741,11,-5.436,0,0.041,0.0132,0,0.287,0.53,88.999,225218
0lYS1tJg3r6ATe9bRPB0Hu,A Year Without Rain,Selena Gomez & The Scene,61,6r8008bnpeLNfHdYCKtPK0,A Year Without Rain (International Standard Version),2010-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-5,0.111,0.409,119.98,234347
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,85,4OTAx9un4e6NfoHuVRiOrC,Love In The Future (Expanded Edition),2013-08-30,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560
2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,21,7CUczABBlsbd5fqng9mjxo,Malibu,2017-05-11,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.565,0.782,8,-6.413,1,0.0506,0.0577,4.16e-5,0.0757,0.4,140.004,231906
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,79,2kyTLcEZe6nc1s6ve0zW9P,Astro Lounge,1999-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,200373
6e40mgJiCid5HRAGrbpGA6,I Want It That Way,Backstreet Boys,76,1NslKOZobWxINFaFkLol3r,The Hits--Chapter One,2001-10-23,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,213600
5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,88,0zzrCTzvL4ZmR42xF46Afm,Without Me,2018-10-04,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-6,0.0936,0.533,136.041,201661
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,83,7l6fTSFvlumnPFpOSrbnDV,I Like Me Better,2017-05-19,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-6,0.104,0.419,91.97,197437
1ydmI439o0pHe0e2TLpHUv,Play My Music,Jonas Brothers,0,5op6Xx2E6olsdfFx6VFUDO,Camp Rock OST,2008-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.471,0.875,2,-3.499,1,0.087,6.52e-4,0,0.239,0.759,177.98,197507
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,58,0TyDqWrWHzuyFjjnKqDClu,Hannah Montana,2006-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.676,0.861,1,-3.645,1,0.0501,0.0512,0,0.0613,0.681,124.031,174120
6pwQEpLOlwclrsjgEOHEp0,Shadows Of The Night,Pat Benatar,55,6WGt0GrbPx1NWlobn7j6zY,Get Nervous,1982-01-01,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post-teen pop,0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-5,0.339,0.529,111.902,261560
6HYjvr40KaQCZXdDv5vhrs,Dealer,Troy Murray,2,5JfsAfnEmnDI4tZP6vL7vl,Let Me Explain,2017-06-30,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.713,0.649,9,-10.353,0,0.0586,0.113,0.0453,0.175,0.32,101.034,305653
19IyokUbppHwGcDJOAfHS6,All I Got (feat. Jae Mazor & Rippa Da Kid),Orion Paxx,3,4zVctwggmazsS2ywHlzHgT,All I Got (feat. Jae Mazor & Rippa Da Kid),2018-08-10,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.652,0.887,2,-4.002,1,0.223,0.0314,0,0.105,0.456,172.993,227308
1O0JFJ4RCWcKM4DjB7h3Dy,Raw,Rippa da Kid,1,6FjchKMXY912R25UXEGNZ5,Built for This,2017-03-23,Someone You Loved Lewis Capaldi (Pop Music Mix),6IErGHjBfhey8URq0mFnPi,pop,post-teen pop,0.54,0.877,1,-4.263,0,0.18,0.271,0,0.161,0.45,103.073,202633
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,76,0hHopYqXhuvYSHtVyrcb1g,Infinity On High,2007-01-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,203507
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,74,3id4t9IqRoB1f1smOERtrY,Greatest Hits: God's Favorite Band,2017-11-17,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-5,0.0589,0.474,167.06,262333
1DqdF42leyFIzqNDv9CjId,Dynamite,Taio Cruz,71,159jpldDCgsgH6KGgjy63c,Rokstarr,2010-01-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,203867
67hbP9PFQZrb4XZc3TzB0s,"Rasputin - 7"" Version",Boney M.,59,1SBAgYpxxNiCQN7qxCJxDX,Fantastic Boney M.,1984-12-03,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,220733
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,78,6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),2010-03-30,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800
46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,73,6GYIy1SuhPDrugCZ5yNeQy,The Best Of Men At Work: Contraband,1996-02-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,73,6htgf3qv7vGcsdxLCDxKp8,Night Visions,2012-09-04,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.448,0.784,9,-3.686,1,0.0627,0.106,1.08e-4,0.668,0.236,136.245,186813
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,81,4vu7F6h90Br1ZtYYaqfITy,The Razors Edge,1990-09-24,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.501,0.889,4,-5.175,1,0.0364,1.47e-4,0.0114,0.217,0.257,133.519,292880
53HUxlAstNtpgKVU6VV2JL,American Spirit,Meg & Dia,14,0EeIcV1RSt8LNSnEpTIY2I,happysad,2019-07-26,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.77,0.544,9,-8.727,1,0.0375,0.204,0.0129,0.059,0.504,111.97,221396
3kE5NmMUCPLw5sbWxUQToU,Losers,Frawley,33,3C4CuoxXaLkRAEiQnM4cop,Losers,2019-06-28,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.672,0.68,5,-4.854,1,0.173,0.138,0,0.0729,0.674,170.003,201467
5lBP49wdNHz8eMTIbi3bfb,Joyride,SONIA,61,5iFHeYRX4PbuKZcM1qBh3M,Joyride,2019-09-13,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.738,0.677,10,-4.664,0,0.105,0.54,1.01e-4,0.118,0.397,167.995,161734
2deLi2PFpCOYv68KuFmiFW,Black Heart,James Quick,23,48x1YKSykvh7xU8ksjSPcv,The Fallen Few / Black Heart,2019-10-30,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.652,0.456,7,-8.519,1,0.0303,0.0994,1.61e-4,0.182,0.735,120.021,200000
4PMLEEYw4mblYsPlDSHKyu,Get Stüpid,bülow,67,1RAujeeZfUbofVGJUJ0qb8,Crystalline,2019-04-05,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.843,0.797,11,-4.597,0,0.0419,0.202,1.17e-4,0.0822,0.613,109.973,172800
7w8ny8jC7EtDyl5g35JmZX,Trippin',Becoming Young,38,0atoxidEfawrlp74fUJ8wy,Trippin',2019-09-27,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.832,0.493,1,-5.924,0,0.0759,0.056,0,0.349,0.831,114.034,222535
6k0eaZimYD82ZfYXxg9s9E,4runner,prettyboyshav,46,3AUr3X0sPqg83RcXi0OwqF,4runner,2019-06-14,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.636,0.642,1,-8.494,1,0.032,0.00488,1.52e-6,0.0928,0.609,125.006,248314
1F4d5gMbJu7JIINZUqRnS6,All I Do,ÊMIA,36,6KoUCGXDDOMKgNDVjzJrDF,All I Do,2019-03-29,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.519,0.578,1,-8.776,0,0.192,0.49,6.15e-5,0.144,0.683,115.032,187256
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Taylor Swift,76,4jTYApZPMapg56gRycOn0D,Red (Big Machine Radio Release Special),2012-10-21,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-6,0.0335,0.679,77.019,219720
0M9VqYG0wVun054JIdwFO8,La La Land,Demi Lovato,59,0X4XyC6gwsBtEO2iJlSJgw,Don't Forget,2008-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.467,0.919,6,-2.255,0,0.069,0.0149,0,0.0193,0.706,169.987,196467
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,77,2mumCpGmuE9iDeOvMx6XrB,The Papercut Chronicles II,2011-11-11,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960
4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,Tame Impala,18,0rxKf57PZvWEoU8v3m5W2q,Currents,2015-07-17,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883,216319
44XBLYMVEt5vJcb5qXfQ7V,Alejandro,Lady Gaga,8,67j3NJodNRI8USUwKwTZA6,The Fame Monster (International Deluxe),2009-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.626,0.799,11,-6.612,0,0.046,3.58e-4,0.00155,0.36,0.369,98.992,274213
5YuZQg9r1qdAgF86TnrIHy,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,5,2GqR8iV13NN4clyBKmmkgV,Na Balada (Ao Vivo),2011-08-21,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.65,0.951,11,-5.465,1,0.0729,0.232,0,0.979,0.727,96.032,170449
7LqjznQwfrax7MjQXmxqdQ,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,65,1l8TpRDfjJjKdtbzNtSycM,This Is Me...Then,2002,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.845,0.768,6,-5.448,1,0.188,0.00733,5.04e-6,0.0575,0.96,100,187840
0idc0XRnLRovVqpWnGQ6hC,My Love,Route 94,14,4qugvZbeFLghKN67aQ6PAb,My Love,2014-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.818,0.595,8,-7.644,1,0.0515,1.4e-4,0.575,0.0612,0.729,119.99,262000
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),fun.,75,7m7F7SQ3BXvIpvOgjW51Gp,Some Nights,2012-02-14,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-5,0.0849,0.735,184.086,250627
2SDx0PooHZI1SQKR0y44bs,Grace Kelly,MIKA,67,6oIaXBTIZ2Q9cJKBgrZ2Ox,Life In Cartoon Motion,2006-01-01,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733
00lNx0OcTJrS3MKHcB80HY,You Don't Know Me - Radio Edit,Jax Jones,14,4eYnvtB4sTtfGr0903YMn4,You Don't Know Me,2016-12-09,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,213947
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,84,7nEiwcUSwycvC77kZ9ub7c,The Middle,2018-01-23,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732
3eng6TJxpqjvDkxRpnfnhB,Big Plans,Why Don't We,80,085TF4mnNbXQT0m2X05cb0,Big Plans,2019-01-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.693,0.604,11,-5.279,1,0.0427,0.0668,0,0.114,0.651,75.014,179930
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,5 Seconds of Summer,69,6GKIr03B2yvdP0TkWiGJVV,5 Seconds Of Summer,2014-06-27,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.494,0.951,9,-4.237,1,0.132,5.69e-4,0,0.327,0.441,160.025,202496
1ChPiAIS5RGNUQY4ohyfXG,God is a woman,Ariana Grande,46,5KOu62BJwwCJTfyyAaEbZk,Sweetener,2018-08-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.602,0.658,1,-5.947,1,0.055,0.0233,5.78e-5,0.229,0.28,145.084,197547
0Tf9Mwk7DwysEajSNGa8n2,goodnight n go,Ariana Grande,39,5KOu62BJwwCJTfyyAaEbZk,Sweetener,2018-08-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.694,0.453,1,-7.069,1,0.0397,0.0213,0,0.0795,0.24,110.909,189507
6euozmIGRL6aVin2ksJEJ2,get well soon,Ariana Grande,36,5KOu62BJwwCJTfyyAaEbZk,Sweetener,2018-08-17,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.604,0.45,9,-6.564,0,0.0354,0.651,0,0.0934,0.531,100.347,322027
6ItQEfwYvHRHABIiPBL5N1,Me and You,Laura Marano,44,67ZC4mHfzcyLNFt4w9PiK4,Austin & Ally: Turn It Up (Soundtrack from the TV Series),2013-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.423,0.962,1,-3.82,0,0.164,0.0488,1.78e-5,0.695,0.735,199.972,167440
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,69,6Kssm2LosQ0WyLukFZkEG5,Demi,2013-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.706,0.728,7,-3.602,1,0.0852,0.123,0,0.185,0.851,121.017,201600
74tQaH4CxM5Rs9BzerEbHr,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Nick Jonas,67,5iK842b9xnZblgZkRxWCFe,Camp Rock 2: The Final Jam,2010-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.513,0.496,11,-6.049,1,0.0511,0.46,0,0.106,0.676,113.072,186893
127uq83uGFapbddqiMUKky,Sexy Bitch (feat. Akon),David Guetta,72,5DJc5qCdB5pPrDO97LXjeW,One More Love,2010-11-22,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.813,0.627,11,-5.018,0,0.0486,0.076,6.16e-4,0.131,0.801,130.011,195853
1nAGuIZXz6vb8XW0xiMqic,Papi,Jennifer Lopez,57,3sysiYphqNRQw7VKLCg1yE,Love?,2011-01-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.705,0.805,4,-4.887,0,0.0595,0.134,1.39e-4,0.367,0.887,120.022,223493
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,84,63MKT9hwmiMFFdFp5SdB1p,Under The Mistletoe (Deluxe Edition),2011-01-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.658,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.994,182947
34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,Ne-Yo,68,6dTn9vJSxVTIGm4Cu5dH4x,Year Of The Gentleman (Bonus Track Edition),2008-01-01,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,232000
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,76,3uQMzfrf4kUNGsCtmTtjPh,Raise Your Glass,2010-10-05,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.7,0.709,7,-5.006,1,0.0839,0.0048,0,0.0289,0.625,122.019,202960
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,79,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373
0u7jABgfx6EHQHxpFOeyNS,Open Up,Josha Daniel,39,7LktlUIPJnyz5IKvvsIHNy,Open Up,2019-10-25,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.512,0.757,9,-7.98,0,0.0274,0.00507,0.948,0.298,0.329,116.016,231207
0RNZpZIzKcR0UOpxlXznNj,Moving On,Quentyn,32,2g0Qzfs226IvZ11oh87Qr7,Moving On (feat. Robin Vane),2017-06-30,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.562,0.799,1,-5.263,1,0.0421,0.0444,0.00257,0.334,0.225,116.978,221538
4nDgDOKfK1MFJymFNPwiDX,Damage Control,Perttu,41,2khdai3y19H6WakCEawhY3,Damage Control,2019-12-20,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.631,0.871,2,-5.796,1,0.0447,0.159,7.3e-4,0.0901,0.903,125.994,197634
5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,Luis Fonsi,24,3smvpv7CdrhVcGYaNDLOqn,Despacito Feat. Justin Bieber (Remix),2017-04-17,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.694,0.815,2,-4.328,1,0.12,0.229,0,0.0924,0.813,88.931,228827
0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,70,4blCxKnK1sGo9D45trrqjt,Alone,2016-12-02,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.676,0.929,10,-3.194,1,0.0458,0.186,4.05e-4,0.121,0.157,97.019,161200
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,25,02h9kO2oLKnLtycgbElKsw,True,2013-01-01,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
